TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_bin,CustomerAge_bin,Target
287.51,2023-05-22 16:57:31,Debit,El Paso,Online,22.0,Student,255.0,1.0,187.64999999999964,2024-11-04 08:08:19,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",2
501.3,2023-05-22 18:27:37,Credit,San Antonio,Online,26.0,Engineer,146.0,1.0,8520.08,2024-11-04 08:08:07,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",2
26.100000000000023,2023-02-17 16:21:21,Debit,Mesa,ATM,27.0,Student,32.0,1.0,1435.7200000000003,2024-11-04 08:07:09,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",1
436.77,2023-09-28 16:14:49,Debit,Jacksonville,ATM,20.0,Student,176.0,1.0,825.6900000000005,2024-11-04 08:09:11,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",3
292.38,2023-05-15 16:49:14,nan,Baltimore,ATM,68.0,Doctor,224.0,1.0,5803.89,2024-11-04 08:09:42,"(-0.33, 0.256]","(0.579, 1.981]",2
25.29000000000002,2023-07-27 18:34:19,Debit,Miami,Online,50.0,nan,125.0,1.0,5374.69,2024-11-04 08:06:44,"(-1.019, -0.75]","(-0.711, 0.579]",3
123.35,2023-08-11 17:00:56,Credit,Baltimore,Online,31.0,Doctor,10.0,1.0,6852.16,2024-11-04 08:09:58,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",3
139.51999999999998,2023-09-22 18:02:42,Debit,Portland,Branch,23.0,Student,31.0,1.0,1570.2200000000003,2024-11-04 08:08:00,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",3
51.19999999999999,2023-03-13 18:45:47,Debit,Tucson,Online,18.0,Student,83.0,1.0,730.6000000000004,2024-11-04 08:06:44,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",1
161.38,2023-11-09 16:06:17,Credit,Colorado Springs,Online,24.0,Student,101.0,1.0,3900.34,2024-11-04 08:10:55,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",0
2.509999999999991,2023-04-17 16:04:21,Debit,Baltimore,Online,63.0,Retired,32.0,1.0,4891.56,2024-11-04 08:11:22,"(-1.019, -0.75]","(0.579, 1.981]",2
22.620000000000005,2023-05-10 16:35:02,Debit,Virginia Beach,ATM,64.0,Doctor,102.0,1.0,7682.0,2024-11-04 08:11:17,"(-1.019, -0.75]","(0.579, 1.981]",2
126.82999999999998,2023-02-20 16:40:25,Debit,Austin,Branch,57.0,Retired,39.0,1.0,6100.98,2024-11-04 08:10:31,"(-0.75, -0.33]","(0.579, 1.981]",1
46.599999999999994,2023-08-30 17:54:55,Debit,Detroit,Online,55.0,Doctor,68.0,1.0,1562.9,2024-11-04 08:06:23,"(-1.019, -0.75]","(-0.711, 0.579]",3
243.8,2023-01-03 16:42:41,Debit,San Francisco,Branch,57.0,Doctor,48.0,1.0,13732.81,2024-11-04 08:10:09,"(-0.33, 0.256]","(0.579, 1.981]",1
231.51,2023-08-28 17:22:16,Credit,Oklahoma City,Branch,60.0,Retired,96.0,1.0,5790.7,2024-11-04 08:12:09,"(-0.33, 0.256]","(0.579, 1.981]",3
175.05,2023-01-02 17:05:16,Debit,nan,Online,39.0,Engineer,34.0,1.0,1447.35,2024-11-04 08:08:09,"(-0.75, -0.33]","(-0.711, 0.579]",1
762.74,2023-05-02 17:24:54,Debit,Los Angeles,ATM,64.0,Doctor,244.0,1.0,207.10000000000036,2024-11-04 08:06:39,"(0.256, 2.051]","(0.579, 1.981]",2
34.02999999999997,2023-05-22 17:09:30,Debit,Los Angeles,Branch,57.0,Engineer,38.0,1.0,3077.2,2024-11-04 08:09:59,"(-1.019, -0.75]","(0.579, 1.981]",2
15.949999999999989,2023-03-14 17:10:00,Debit,Raleigh,Branch,25.0,Student,52.0,1.0,1983.0,2024-11-04 08:11:39,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",1
297.6564675428116,2023-11-24 17:24:24,Debit,Milwaukee,ATM,57.0,Engineer,107.0,1.0,3120.1000000000004,2024-11-04 08:06:24,"(-0.33, 0.256]","(0.579, 1.981]",0
101.50999999999999,2023-03-23 16:17:51,Credit,Tucson,Online,46.0,Engineer,199.0,1.0,3052.47,2024-11-04 08:11:54,"(-0.75, -0.33]","(-0.711, 0.579]",1
309.42,2023-10-18 16:51:31,Debit,Fresno,Branch,27.0,Engineer,42.0,1.0,8564.46,2024-11-04 08:10:21,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",0
257.6,2023-12-18 16:30:46,Credit,Fort Worth,Online,59.0,Retired,293.0,1.0,7950.74,2024-11-04 08:09:57,"(-0.33, 0.256]","(0.579, 1.981]",0
746.78,2023-11-27 16:29:16,Credit,nan,Branch,21.0,Student,64.0,1.0,1699.81,2024-11-04 08:07:44,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",0
82.00999999999999,2023-12-25 17:27:57,Credit,Sacramento,Branch,23.0,Student,156.0,1.0,287.46000000000004,2024-11-04 08:07:14,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",0
476.99,2023-01-10 16:00:32,Debit,San Diego,Online,23.0,Student,187.0,1.0,1154.48,2024-11-04 08:10:10,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",1
320.11,nan,Debit,El Paso,Branch,23.0,Student,130.0,1.0,4076.48,2024-11-04 08:07:38,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",0
333.39,2023-09-11 16:36:59,Debit,Philadelphia,ATM,68.0,Doctor,35.0,1.0,10628.59,2024-11-04 08:08:37,"(-0.33, 0.256]","(0.579, 1.981]",3
10.300000000000011,2023-12-07 16:59:06,Debit,Fresno,ATM,47.0,Engineer,197.0,1.0,7801.32,2024-11-04 08:10:12,"(-1.019, -0.75]","(-0.711, 0.579]",0
416.55,2023-05-05 17:31:53,Debit,Oklahoma City,Online,33.0,Engineer,73.0,1.0,922.96,nan,"(0.256, 2.051]","(-0.711, 0.579]",2
84.91,2023-10-16 18:38:15,Debit,Raleigh,Online,18.0,Student,68.0,1.0,5113.438123505975,2024-11-04 08:06:59,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",0
98.94999999999999,2023-12-29 17:37:37,Debit,Mesa,Branch,75.0,Retired,73.0,1.0,5670.82,2024-11-04 08:07:52,"(-0.75, -0.33]","(0.579, 1.981]",0
18.139999999999986,2023-02-17 18:46:59,Credit,Milwaukee,ATM,58.0,Retired,48.0,1.0,6020.85,2024-11-04 08:11:08,"(-1.019, -0.75]","(0.579, 1.981]",1
215.13,2023-01-05 16:02:42,Debit,Charlotte,Online,46.0,Engineer,114.0,1.0,3956.69,2024-11-04 08:08:16,"(-0.33, 0.256]","(-0.711, 0.579]",1
218.57,2023-10-16 16:30:38,Credit,Memphis,Branch,62.0,Doctor,102.0,1.0,13869.86,2024-11-04 08:08:19,"(-0.33, 0.256]","(0.579, 1.981]",0
341.88,2023-06-14 16:34:43,Debit,Austin,ATM,43.0,Engineer,89.0,1.0,4159.52,2024-11-04 08:11:00,"(-0.33, 0.256]","(-0.711, 0.579]",2
691.92,2023-07-10 16:37:18,Debit,Boston,Online,19.0,Student,61.00000000000001,1.0,1084.6499999999996,2024-11-04 08:12:13,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",3
50.43000000000001,2023-07-10 16:06:28,Debit,San Jose,Branch,32.0,Doctor,51.0,1.0,9794.26,2024-11-04 08:09:10,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",3
440.43,2023-09-21 17:41:34,Debit,Colorado Springs,Branch,78.0,Retired,23.0,1.0,5123.24,2024-11-04 08:07:52,"(0.256, 2.051]","(0.579, 1.981]",3
299.03,2023-01-19 17:27:01,Debit,Columbus,Branch,39.0,Engineer,52.0,1.0,1381.2799999999997,2024-11-04 08:10:02,"(-0.33, 0.256]","(-0.711, 0.579]",1
1.9800000000000182,2023-12-25 17:41:33,Debit,Seattle,ATM,66.0,Doctor,170.0,1.0,11619.1,2024-11-04 08:10:47,"(-1.019, -0.75]","(0.579, 1.981]",0
173.45,2023-12-25 16:25:43,Debit,Philadelphia,ATM,31.0,Engineer,161.0,1.0,9077.62,2024-11-04 08:07:11,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",0
438.76,2023-02-13 16:48:50,Debit,San Antonio,Branch,22.0,Student,73.0,1.0,1824.19,2024-11-04 08:11:13,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",1
519.62,2023-11-23 17:42:11,Credit,Washington,Online,71.0,Retired,40.0,1.0,4159.33,2024-11-04 08:06:37,"(0.256, 2.051]","(0.579, 1.981]",0
738.68,2023-03-07 16:36:08,Debit,Chicago,Online,50.0,Doctor,124.0,1.0,14352.33,2024-11-04 08:11:40,"(0.256, 2.051]","(-0.711, 0.579]",1
151.14,2023-06-01 16:18:49,Debit,Memphis,Online,64.0,Retired,38.0,1.0,2156.54,2024-11-04 08:11:40,"(-0.75, -0.33]","(0.579, 1.981]",2
75.76999999999998,2023-08-07 17:48:31,Debit,Charlotte,Branch,51.0,Engineer,148.0,1.0,8361.7,2024-11-04 08:09:47,"(-1.019, -0.75]","(-0.711, 0.579]",3
444.52,2023-04-04 16:11:34,Debit,Louisville,Online,27.0,Engineer,17.0,1.0,5424.6,2024-11-04 08:06:58,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",2
5.2900000000000205,2023-03-08 18:51:57,Debit,Indianapolis,Online,52.0,Doctor,276.0,1.0,11263.89,2024-11-04 08:09:14,"(-1.019, -0.75]","(-0.711, 0.579]",1
97.63,2023-05-15 16:05:06,Credit,Milwaukee,Online,48.0,Doctor,127.0,1.0,12467.31,2024-11-04 08:11:10,"(-0.75, -0.33]","(-0.711, 0.579]",2
256.95,2023-05-04 16:37:21,Debit,San Diego,Branch,26.0,Engineer,71.0,1.0,2531.24,2024-11-04 08:08:10,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",2
734.86,2023-12-08 16:36:30,Credit,Boston,Branch,48.0,Engineer,290.0,1.0,6242.03,2024-11-04 08:08:49,"(0.256, 2.051]","(-0.711, 0.579]",0
84.28,2023-06-12 17:09:17,Debit,Memphis,Branch,39.0,Doctor,142.0,1.0,13586.06,2024-11-04 08:07:40,"(-0.75, -0.33]","(-0.711, 0.579]",2
202.49,2023-12-28 16:30:32,Credit,Virginia Beach,ATM,48.0,Engineer,69.0,1.0,7447.1,2024-11-04 08:08:28,"(-0.33, 0.256]","(-0.711, 0.579]",0
154.99,2023-08-28 17:07:08,Debit,Mesa,Branch,25.0,Student,53.0,1.0,1419.31,2024-11-04 08:08:06,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",3
481.53,2023-09-12 17:21:48,Debit,Atlanta,Branch,58.0,Retired,277.0,1.0,6142.54,2024-11-04 08:11:54,"(0.256, 2.051]","(0.579, 1.981]",3
172.92,2023-08-28 16:56:05,Debit,Miami,Online,20.0,Student,212.0,1.0,416.3699999999999,2024-11-04 08:08:14,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",3
275.59,2023-10-10 16:49:03,Credit,Philadelphia,Branch,53.0,Retired,238.0,1.0,6313.22,2024-11-04 08:10:12,"(-0.33, 0.256]","(-0.711, 0.579]",0
207.2,2024-01-01 16:12:32,Debit,Columbus,Online,60.0,Engineer,133.0,1.0,8092.94,2024-11-04 08:06:23,"(-0.33, 0.256]","(0.579, 1.981]",0
136.82,2023-08-25 18:24:06,Debit,Chicago,Branch,31.0,Engineer,13.999999999999986,1.0,6229.13,2024-11-04 08:08:03,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",3
297.6564675428116,2023-08-10 18:31:00,Debit,Chicago,Online,30.0,Engineer,27.999999999999986,1.0,8741.51,2024-11-04 08:08:34,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",3
26.30000000000001,2023-12-12 16:57:29,Debit,Virginia Beach,ATM,32.0,Doctor,33.0,1.0,7473.73,2024-11-04 08:09:28,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",0
319.5,2023-06-09 16:03:24,Credit,Virginia Beach,Branch,29.0,Engineer,69.0,1.0,2366.3,2024-11-04 08:10:45,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",2
182.42,2023-03-22 16:59:56,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,3051.29,2024-11-04 08:10:41,"(-0.75, -0.33]","(-0.711, 0.579]",1
716.62,2023-04-10 16:04:28,Debit,Atlanta,ATM,44.0,Doctor,241.0,1.0,6987.4,2024-11-04 08:10:05,"(0.256, 2.051]","(-0.711, 0.579]",2
222.96,2023-03-23 17:26:31,Credit,Fresno,ATM,65.0,Doctor,150.0,1.0,7370.41,2024-11-04 08:12:21,"(-0.33, 0.256]","(0.579, 1.981]",1
79.76999999999998,2023-01-23 16:50:55,Debit,San Francisco,ATM,68.0,Retired,167.0,1.0,5010.31,2024-11-04 08:08:44,"(-0.75, -0.33]","(0.579, 1.981]",1
431.08,2023-07-17 18:24:15,Debit,Albuquerque,Branch,44.67844382691544,Retired,25.0,1.0,6760.22,2024-11-04 08:06:52,"(0.256, 2.051]","(-0.711, 0.579]",3
592.24,2023-10-16 16:49:07,Debit,Tucson,ATM,52.0,Doctor,140.0,1.0,9817.05,2024-11-04 08:07:20,"(0.256, 2.051]","(-0.711, 0.579]",0
200.19,2023-07-18 18:11:40,Credit,San Antonio,Branch,52.0,Retired,108.0,1.0,4389.96,2024-11-04 08:12:17,"(-0.75, -0.33]","(-0.711, 0.579]",3
297.5,2023-03-27 17:16:41,Credit,Kansas City,Branch,73.0,Retired,80.0,1.0,6768.14,2024-11-04 08:07:49,"(-0.33, 0.256]","(0.579, 1.981]",1
345.86,2023-11-20 16:41:44,nan,Omaha,ATM,51.0,Retired,145.0,1.0,1504.6400000000003,2024-11-04 08:09:26,"(-0.33, 0.256]","(-0.711, 0.579]",0
343.88,2023-12-11 16:37:20,Debit,Nashville,Online,63.0,Retired,97.0,1.0,6486.18,2024-11-04 08:12:01,"(-0.33, 0.256]","(0.579, 1.981]",0
16.519999999999982,2023-01-04 17:00:58,Credit,Boston,Online,25.0,Student,135.0,1.0,835.5299999999997,2024-11-04 08:07:28,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",1
162.1,2023-12-06 17:34:01,Debit,Milwaukee,Branch,41.0,Engineer,151.0,1.0,8576.65,2024-11-04 08:08:09,"(-0.75, -0.33]","(-0.711, 0.579]",0
36.120000000000005,2023-11-29 17:55:07,Debit,Houston,Online,22.0,Student,234.0,1.0,1593.0299999999997,2024-11-04 08:08:11,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",0
354.91,2023-12-18 16:33:07,Debit,Boston,ATM,74.0,Retired,191.0,1.0,3872.55,2024-11-04 08:09:08,"(-0.33, 0.256]","(0.579, 1.981]",0
38.40999999999997,2023-04-11 16:06:20,Debit,Denver,ATM,40.0,Doctor,117.0,1.0,9129.68,2024-11-04 08:07:27,"(-1.019, -0.75]","(-0.711, 0.579]",2
53.52000000000001,2023-03-31 16:18:37,Debit,San Diego,Branch,49.0,Engineer,55.0,1.0,2227.49,2024-11-04 08:08:36,"(-1.019, -0.75]","(-0.711, 0.579]",1
498.59,2023-10-23 18:41:35,Debit,Philadelphia,Online,44.67844382691544,Retired,138.0,1.0,2619.46,2024-11-04 08:11:11,"(0.256, 2.051]","(-0.711, 0.579]",0
13.300000000000011,2023-06-06 16:36:30,Debit,San Antonio,ATM,23.0,Student,63.0,1.0,213.0,2024-11-04 08:09:17,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",2
189.65,2023-09-25 16:32:45,Debit,Charlotte,ATM,21.0,Student,60.0,1.0,8457.09,2024-11-04 08:11:01,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",3
255.32,2023-09-13 16:14:04,Debit,Baltimore,ATM,80.0,Retired,27.0,1.0,6290.62,2024-11-04 08:07:29,"(-0.33, 0.256]","(0.579, 1.981]",3
230.51,2023-02-17 18:01:18,Credit,Memphis,Branch,51.0,Engineer,56.0,1.0,9522.37,2024-11-04 08:10:49,"(-0.33, 0.256]","(-0.711, 0.579]",1
237.74,2023-06-12 18:51:29,Debit,Tucson,ATM,61.0,Doctor,152.0,1.0,11795.12,2024-11-04 08:10:26,"(-0.33, 0.256]","(0.579, 1.981]",2
512.76,2023-04-11 16:37:54,Debit,Fresno,ATM,52.0,Doctor,26.0,1.0,5121.36,2024-11-04 08:07:06,"(0.256, 2.051]","(-0.711, 0.579]",2
151.37,2023-04-03 16:55:21,Debit,Baltimore,ATM,54.0,Engineer,53.0,1.0,8356.08,2024-11-04 08:08:41,"(-0.75, -0.33]","(-0.711, 0.579]",2
85.00999999999999,2023-01-23 18:35:43,Credit,Portland,ATM,25.0,Student,157.0,1.0,1299.4,2024-11-04 08:08:58,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",1
444.47,2023-01-16 16:15:57,Debit,San Jose,Online,57.0,Retired,61.00000000000001,1.0,6062.94,2024-11-04 08:10:42,"(0.256, 2.051]","(0.579, 1.981]",1
297.6564675428116,2023-04-24 16:28:14,Debit,Indianapolis,ATM,67.0,Retired,58.0,1.0,7588.67,2024-11-04 08:10:28,"(-0.33, 0.256]","(0.579, 1.981]",2
55.97999999999999,2023-09-25 16:41:04,Credit,Kansas City,Branch,24.0,Student,87.0,1.0,7047.04,2024-11-04 08:12:04,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",3
54.91,2023-02-13 16:08:58,Credit,Columbus,ATM,41.0,Engineer,275.0,1.0,7927.27,2024-11-04 08:07:25,"(-1.019, -0.75]","(-0.711, 0.579]",1
393.74,2023-12-04 18:11:56,Debit,Charlotte,Online,26.0,Student,90.0,1.0,1769.06,2024-11-04 08:06:52,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",0
58.94,nan,Debit,Miami,Online,30.0,Engineer,26.0,1.0,4575.98,2024-11-04 08:08:38,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",0
515.57,2023-01-02 17:26:34,Debit,Columbus,ATM,27.0,Engineer,56.0,1.0,9269.67,2024-11-04 08:06:54,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",1
332.15,2023-10-16 17:12:32,Debit,Dallas,ATM,59.0,Doctor,105.0,1.0,9749.46,2024-11-04 08:07:16,"(-0.33, 0.256]","(0.579, 1.981]",0
177.94,2023-09-26 16:08:25,Debit,Milwaukee,Online,19.0,Student,173.0,1.0,123.23999999999978,2024-11-04 08:11:29,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",3
68.68,2023-09-18 16:15:19,Debit,Sacramento,nan,49.0,Engineer,141.0,1.0,4718.51,2024-11-04 08:06:27,"(-1.019, -0.75]","(-0.711, 0.579]",3
240.03,2023-02-27 17:25:09,Debit,Atlanta,Online,33.0,Engineer,31.0,1.0,7807.73,2024-11-04 08:09:41,"(-0.33, 0.256]","(-0.711, 0.579]",1
168.34,2023-06-27 18:14:30,Debit,Phoenix,ATM,64.0,Retired,240.0,1.0,7483.01,2024-11-04 08:11:10,"(-0.75, -0.33]","(0.579, 1.981]",2
474.77,2023-10-06 18:26:45,Debit,Boston,Online,46.0,Engineer,284.0,1.0,8494.53,2024-11-04 08:06:24,"(0.256, 2.051]","(-0.711, 0.579]",3
451.7,2023-03-01 16:56:01,Debit,Chicago,Online,29.0,Engineer,103.0,1.0,8994.67,2024-11-04 08:10:51,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",1
243.85,2023-12-20 16:41:44,Debit,Omaha,Branch,39.0,Engineer,43.000000000000014,1.0,4576.78,2024-11-04 08:08:53,"(-0.33, 0.256]","(-0.711, 0.579]",0
5.759999999999991,2023-08-28 17:13:52,Debit,Houston,Branch,38.0,nan,164.0,1.0,5859.79,2024-11-04 08:09:21,"(-1.019, -0.75]","(-0.711, 0.579]",3
435.08,2023-07-24 16:01:27,Debit,San Francisco,Online,55.0,Engineer,78.0,1.0,2103.41,2024-11-04 08:11:15,"(0.256, 2.051]","(-0.711, 0.579]",3
127.78,2023-04-25 16:41:32,Debit,Miami,ATM,20.0,Student,170.0,1.0,1046.6599999999994,2024-11-04 08:10:26,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",2
23.139999999999986,2023-11-15 17:23:40,Credit,Mesa,Online,47.0,Doctor,93.0,1.0,10536.54,2024-11-04 08:09:21,"(-1.019, -0.75]","(-0.711, 0.579]",0
545.87,2023-01-02 16:31:28,Debit,Miami,Branch,27.0,Engineer,41.0,1.0,4860.01,2024-11-04 08:09:44,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",1
21.20999999999998,2023-12-04 16:20:16,Debit,Nashville,Online,55.0,Engineer,37.0,1.0,9575.42,2024-11-04 08:07:18,"(-1.019, -0.75]","(-0.711, 0.579]",0
423.53,2023-08-10 17:08:52,Credit,Kansas City,Branch,50.0,Doctor,81.0,1.0,5453.4,2024-11-04 08:07:23,"(0.256, 2.051]","(-0.711, 0.579]",3
142.1,2023-06-08 17:08:06,Credit,San Francisco,Online,18.0,nan,109.0,1.0,1545.6400000000003,2024-11-04 08:11:56,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",2
114.15,2023-02-21 16:47:54,Debit,Atlanta,ATM,19.0,Student,52.0,1.0,1612.4,2024-11-04 08:08:38,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",1
275.98,2023-12-15 16:04:20,Credit,Washington,Online,72.0,Retired,67.0,1.0,6151.05,2024-11-04 08:07:16,"(-0.33, 0.256]","(0.579, 1.981]",0
590.68,2023-09-25 16:56:21,Debit,Washington,Branch,27.0,Student,23.0,1.0,852.1999999999998,2024-11-04 08:09:15,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",3
152.42,2023-10-23 16:45:37,Debit,San Jose,ATM,42.0,Doctor,176.0,1.0,9141.79,2024-11-04 08:12:18,"(-0.75, -0.33]","(-0.711, 0.579]",0
395.77,2023-02-27 16:24:11,Credit,El Paso,Branch,43.0,Doctor,118.0,1.0,6425.99,2024-11-04 08:08:17,"(0.256, 2.051]","(-0.711, 0.579]",1
615.16,2023-02-06 16:40:27,Debit,Boston,Online,26.0,Student,140.0,1.0,214.60999999999967,2024-11-04 08:06:37,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",1
207.82,2023-02-28 16:34:45,Credit,Las Vegas,Online,19.0,Student,30.0,1.0,229.02000000000044,2024-11-04 08:07:02,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",1
220.52,2023-06-07 16:07:22,Debit,Seattle,ATM,57.0,Retired,152.0,1.0,1793.0900000000001,2024-11-04 08:07:19,"(-0.33, 0.256]","(0.579, 1.981]",2
281.47,2023-08-18 17:02:15,Debit,Philadelphia,ATM,34.0,Engineer,142.0,1.0,4437.48,2024-11-04 08:11:13,"(-0.33, 0.256]","(-0.711, 0.579]",3
57.91,2023-11-28 16:45:08,Credit,Sacramento,Branch,58.0,Engineer,97.0,1.0,3641.06,2024-11-04 08:07:03,"(-1.019, -0.75]","(0.579, 1.981]",0
30.480000000000018,2023-12-04 16:27:11,Credit,Seattle,Branch,32.0,Doctor,78.0,1.0,11481.85,2024-11-04 08:07:38,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",0
453.09,2023-06-05 16:24:22,Debit,San Jose,Branch,48.0,Doctor,97.0,1.0,5113.438123505975,2024-11-04 08:08:12,"(0.256, 2.051]","(-0.711, 0.579]",2
424.47,2023-02-27 16:05:35,Debit,Oklahoma City,Online,22.0,Student,116.0,1.0,5491.55,2024-11-04 08:08:43,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",1
228.4,2023-01-05 16:22:12,Debit,Omaha,ATM,67.0,Doctor,116.0,1.0,9598.43,2024-11-04 08:09:36,"(-0.33, 0.256]","(0.579, 1.981]",1
67.17000000000002,2023-07-03 18:03:48,Debit,Seattle,Online,63.0,Doctor,48.0,1.0,14410.44,2024-11-04 08:08:55,"(-1.019, -0.75]","(0.579, 1.981]",2
284.89,2023-12-18 17:53:03,Debit,Atlanta,Online,53.0,Doctor,115.0,1.0,9738.6,2024-11-04 08:06:51,"(-0.33, 0.256]","(-0.711, 0.579]",0
118.69,2023-02-13 18:36:21,Debit,Omaha,Online,33.0,Doctor,296.0,1.0,749.3400000000001,2024-11-04 08:10:00,"(-0.75, -0.33]","(-0.711, 0.579]",1
221.33,2023-10-18 18:17:05,Debit,Louisville,ATM,27.0,Student,276.0,1.0,1185.4300000000007,2024-11-04 08:09:51,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",0
252.31,2023-03-29 16:10:33,Credit,Seattle,ATM,26.0,Student,172.0,1.0,1584.6,2024-11-04 08:12:07,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",1
58.849999999999994,2023-05-15 17:15:25,Credit,Milwaukee,Online,71.0,Retired,115.0,1.0,1789.8000000000002,2024-11-04 08:06:34,"(-1.019, -0.75]","(0.579, 1.981]",2
194.68,nan,Debit,Memphis,Online,32.0,Doctor,165.0,1.0,14494.18,2024-11-04 08:11:54,"(-0.75, -0.33]","(-1.4969999999999999, -0.711]",0
433.53,2023-10-19 17:06:57,Debit,Philadelphia,Branch,38.0,Doctor,231.0,1.0,6368.32,2024-11-04 08:09:08,"(0.256, 2.051]","(-0.711, 0.579]",0
178.26,2023-10-16 16:55:59,Debit,Oklahoma City,ATM,59.0,Retired,59.0,1.0,1137.1299999999997,2024-11-04 08:08:51,"(-0.75, -0.33]","(0.579, 1.981]",0
237.0,2023-02-10 16:50:10,Debit,Tucson,Online,49.0,Doctor,115.0,1.0,14021.4,2024-11-04 08:08:13,"(-0.33, 0.256]","(-0.711, 0.579]",1
347.63,2023-12-13 16:41:13,Credit,Chicago,Online,25.0,Student,272.0,1.0,1400.04,2024-11-04 08:08:39,"(-0.33, 0.256]","(-1.4969999999999999, -0.711]",0
517.68,2023-04-05 17:52:24,Debit,Omaha,ATM,31.0,Doctor,24.0,1.0,11305.81,2024-11-04 08:08:06,"(0.256, 2.051]","(-1.4969999999999999, -0.711]",2
36.25,2023-11-27 18:28:57,Debit,Tucson,Branch,52.0,Doctor,76.0,1.0,193.0600000000004,2024-11-04 08:10:09,"(-1.019, -0.75]","(-0.711, 0.579]",0
46.53000000000003,2023-06-22 17:27:50,Debit,San Francisco,ATM,42.0,Engineer,34.0,1.0,4468.12,2024-11-04 08:07:22,"(-1.019, -0.75]","(-0.711, 0.579]",2
207.47,2023-10-02 18:57:19,Debit,Miami,ATM,53.0,Doctor,12.0,1.0,1688.9,2024-11-04 08:07:01,"(-0.33, 0.256]","(-0.711, 0.579]",3
199.7,2023-04-03 18:41:57,Debit,Indianapolis,ATM,43.0,Engineer,285.0,1.0,7574.45,2024-11-04 08:08:58,"(-0.75, -0.33]","(-0.711, 0.579]",2
307.89,2023-07-10 16:34:43,Credit,Nashville,Online,62.0,Retired,90.0,1.0,2637.55,2024-11-04 08:11:34,"(-0.33, 0.256]","(0.579, 1.981]",3
20.060000000000002,2023-04-19 16:41:27,Debit,Memphis,ATM,27.0,Student,144.0,1.0,445.21000000000004,2024-11-04 08:10:01,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",2
236.57,2023-09-01 17:51:34,Debit,Sacramento,ATM,79.0,Retired,112.0,1.0,3488.77,2024-11-04 08:06:31,"(-0.33, 0.256]","(0.579, 1.981]",3
0.32000000000005,2023-08-04 17:44:36,Debit,Boston,ATM,39.0,Engineer,136.0,1.0,7158.58,2024-11-04 08:09:57,"(-1.019, -0.75]","(-0.711, 0.579]",3
14.279999999999973,2023-09-15 17:03:44,Debit,Phoenix,ATM,23.0,Student,81.0,1.0,1597.5100000000002,2024-11-04 08:07:23,"(-1.019, -0.75]","(-1.4969999999999999, -0.711]",3
